,PMID,is_coi_pred,is_register_pred,is_fund_pred,is_open_code,is_open_data,Disease,Model,Publication_Year,Journal
1173,31568489,True,True,True,False,True,Malaria,Spatiotemporal,2019,PLoS One
1174,30958817,True,False,True,False,False,Influenza illnesses,Time Series,2019,PLoS Comput Biol
1175,31297469,True,False,True,False,False,MERS,Spatiotemporal,2019,Infect Dis Model
1176,30881481,True,False,True,False,False,Influenza illnesses,Spatiotemporal,2019,Comput Math Methods Med
1177,31433482,False,False,False,False,False,Measles,Agent-based,2019,JAMA Netw Open
1178,31698706,True,True,True,False,False,Rotavirus,Time Series,2019,Int J Environ Res Public Health
1179,33192155,False,False,True,False,False,Ebola,Multiple,2019,Biomath (Sofia)
1180,30788178,True,False,True,False,False,Influenza illnesses,Compartmental,2019,Healthc Inform Res
1181,31401962,True,False,True,False,True,Henipavirus,Compartmental,2019,Philos Trans R Soc Lond B Biol Sci
1182,31454373,True,False,True,False,True,General (theoretical model),Agent-based,2019,PLoS One
1183,31272437,True,False,True,False,False,TB and mycobacteria,Spatiotemporal,2019,BMC Public Health
1184,30993854,True,False,True,False,False,HIV,Time Series,2019,J Int AIDS Soc
1185,31787127,True,False,True,False,False,Influenza illnesses,Spatiotemporal,2019,Epidemiol Infect
1186,30691092,True,False,True,False,False,Unspecified (super-category),Spatiotemporal,2019,Int J Environ Res Public Health
1187,31372502,True,False,True,False,True,Malaria,Spatiotemporal,2019,Wellcome Open Res
1188,30713821,True,False,True,False,False,Influenza illnesses,Compartmental,2019,PeerJ
1189,31390430,True,False,True,False,False,Leprosy,Time Series,2019,Rev Saude Publica
1190,31101079,True,False,True,False,True,Mumps,Time Series,2019,BMC Infect Dis
1191,30804467,True,False,True,False,False,HFMD,Compartmental,2019,Sci Rep
1192,31129282,False,False,True,False,False,Crimean Congo HF,Spatiotemporal,2019,Clin Microbiol Infect
1193,31423136,True,False,True,False,False,TB and mycobacteria,Spatiotemporal,2019,Tanaffos
1194,31213175,True,False,True,False,True,Zika,Spatiotemporal,2019,J R Soc Interface
1195,31278344,True,False,True,False,True,Resistant bacteria,Spatiotemporal,2019,Sci Rep
1196,30650091,True,False,True,False,True,Streptococcus,Time Series,2019,PLoS One
1197,31834896,True,False,True,True,False,General (theoretical model),Time Series,2019,PLoS Comput Biol
1198,31009473,True,False,True,False,True,Typhus,Spatiotemporal,2019,PLoS One
1199,30338588,True,False,True,False,False,Influenza illnesses,Time Series,2019,Health Econ
1200,31233387,True,False,True,False,False,Scrub typhus,Spatiotemporal,2019,Emerg Microbes Infect
1201,31439885,True,False,True,False,False,Herpes zoster,Time Series,2019,Sci Rep
1202,31062838,True,False,True,False,False,Onchocerciasis,Agent-based,2019,Am J Epidemiol
1203,31727921,True,False,True,False,False,Hepatitis C,Agent-based,2019,Sci Rep
1204,31364529,True,False,True,False,False,HFMD,Compartmental,2019,Epidemiol Infect
1205,30851275,False,False,True,False,False,General (theoretical model),Compartmental,2019,J Theor Biol
1206,31340351,True,False,False,False,False,Streptococcus,Spatiotemporal,2019,Rev Saude Publica
1207,31846456,True,False,True,True,False,HIV,Agent-based,2019,PLoS Comput Biol
1208,31887142,True,False,True,False,False,HIV,Agent-based,2019,PLoS One
1209,30869008,True,False,True,False,False,HIV,Agent-based,2019,Epidemiol Infect
1210,31660883,True,False,True,False,False,Multiple different agents,Spatiotemporal,2019,BMC Infect Dis
1211,31386651,True,False,True,True,True,Influenza illnesses,Time Series,2019,PLoS Comput Biol
1212,31608405,True,False,True,False,False,Dengue,Time Series,2019,J Travel Med
1213,31777708,True,False,True,False,False,Brucellosis,Time Series,2019,Health Promot Perspect
1214,30922405,True,False,True,False,True,Dengue,Spatiotemporal,2019,Infect Dis Poverty
1215,31594511,True,False,True,True,True,Rabies/ Lyssavirus,Spatiotemporal,2019,Proc Biol Sci
1216,31771674,True,False,True,False,False,Rotavirus,Time Series,2019,Epidemiol Infect
1217,31144552,True,False,True,True,True,HFRS,Spatiotemporal,2019,J Int Med Res
1218,31196004,True,False,True,False,True,HFMD,Compartmental,2019,BMC Infect Dis
1219,30891185,True,False,True,False,True,General (theoretical model),Spatiotemporal,2019,Ecol Evol
1220,31443635,True,False,True,False,False,Resistant bacteria,Time Series,2019,BMC Infect Dis
1221,31287819,True,False,True,False,False,Legionella pneumophila,Spatiotemporal,2019,PLoS One
1222,31518349,True,False,True,True,True,General (theoretical model),Agent-based,2019,PLoS Comput Biol
1223,30594260,False,False,False,False,False,Cholera,Time Series,2019,Am J Trop Med Hyg
1224,31145744,True,False,True,False,False,Vector,Spatiotemporal,2019,PLoS Negl Trop Dis
1225,31009460,True,False,True,False,False,Dengue,Spatiotemporal,2019,PLoS Negl Trop Dis
1226,31336865,True,False,True,False,False,Dengue,Spatiotemporal,2019,Int J Environ Res Public Health
1227,31329645,True,False,True,False,False,Dengue,Spatiotemporal,2019,PLoS One
1228,31234380,True,False,True,False,False,Schistomiasis,Spatiotemporal,2019,Int J Environ Res Public Health
1229,30869007,True,False,True,True,True,Influenza illnesses,Agent-based,2019,Epidemiol Infect
1230,30850598,True,False,True,True,True,Dengue,Time Series,2019,Nat Commun
1231,31142311,True,False,True,True,True,General (theoretical model),Spatiotemporal,2019,BMC Public Health
1232,31767899,True,False,False,False,False,Malaria,Spatiotemporal,2019,Sci Rep
1233,31205290,True,False,False,True,True,General (theoretical model),Time Series,2019,Epidemiology
1234,31369548,True,False,True,False,True,Spiroplasma,Spatiotemporal,2019,PLoS Negl Trop Dis
1235,30837248,True,False,True,False,False,Multiple different agents,Agent-based,2019,BMJ Open
1236,32226129,False,False,True,False,False,General (theoretical model),Compartmental,2019,J Differ Equ
1237,31195637,True,False,True,False,False,Malaria,Time Series,2019,Int J Environ Res Public Health
1238,30665426,True,False,True,True,False,Campylobacter,Agent-based,2019,J Transl Med
1239,31039734,True,False,True,False,False,TB and mycobacteria,Spatiotemporal,2019,BMC Infect Dis
1240,31887118,True,False,True,True,True,Dengue,Time Series,2019,PLoS One
1241,31690844,True,False,True,False,False,Ebola,Agent-based,2019,Sci Rep
1242,30868999,True,False,True,False,False,HFMD,Time Series,2019,Epidemiol Infect
1243,31290184,True,False,True,False,False,Measles,Time Series,2019,Stat Med
1244,31120877,True,False,True,True,True,General (theoretical model),Agent-based,2019,PLoS Comput Biol
1245,30869028,True,False,True,False,False,Hepatitis B,Spatiotemporal,2019,Epidemiol Infect
1246,30674890,True,False,True,False,False,HIV,Time Series,2019,Sci Rep
1247,31752895,True,False,True,False,False,TB and mycobacteria,Agent-based,2019,BMC Med
1248,31048894,True,False,True,False,True,TB and mycobacteria,Spatiotemporal,2019,PLoS One
1249,30987085,True,False,True,False,False,HFMD,Spatiotemporal,2019,Int J Environ Res Public Health
1250,30824756,True,False,True,False,False,Influenza illnesses,Time Series,2019,Sci Rep
1251,30802984,True,False,False,False,False,Unspecified (super-category),Time Series,2019,Clin Cardiol
1252,31237087,False,False,True,False,False,Multiple different agents,Time Series,2019,Influenza Other Respir Viruses
1253,30893294,True,False,True,True,True,Dengue,Agent-based,2019,PLoS Comput Biol
1254,31063086,True,False,True,False,False,Bordetella pertussis,Time Series,2019,Epidemiol Infect
1255,31703720,True,False,True,False,False,Leishmaniasis,Spatiotemporal,2019,Parasit Vectors
1256,31182036,True,False,True,False,False,Streptococcus,Time Series,2019,BMC Infect Dis
1257,31382959,True,False,True,False,False,TB and mycobacteria,Agent-based,2019,BMC Med
1258,31784563,True,False,True,False,False,Malaria,Time Series,2019,Sci Rep
1259,30642334,True,False,True,False,False,General (theoretical model),Compartmental,2019,Theor Biol Med Model
1260,31229233,True,False,False,False,False,Malaria,Spatiotemporal,2019,Lancet
1261,31322439,True,False,True,False,False,Unspecified (super-category),Time Series,2019,Environ Health Perspect
1262,31765386,True,False,True,False,False,Influenza illnesses,Time Series,2019,PLoS One
1263,30914669,True,False,True,True,True,Ebola,Agent-based,2019,Sci Rep
1264,30921386,True,False,True,False,False,Zika,Compartmental,2019,PLoS One
1265,31260441,True,False,True,True,True,Dengue,Agent-based,2019,PLoS Negl Trop Dis
1266,31053075,True,False,True,False,False,Malaria,Agent-based,2019,Malar J
1267,30777016,True,False,True,False,False,Resistant bacteria,Spatiotemporal,2019,BMC Infect Dis
1268,31496766,True,False,True,False,True,Norovirus,Compartmental,2019,Infect Drug Resist
1269,31200692,True,False,True,False,False,Zika,Time Series,2019,BMC Public Health
1270,31036482,True,False,True,False,False,HIV,Spatiotemporal,2019,Lancet HIV
1271,31088391,True,False,True,True,True,Brucellosis,Time Series,2019,BMC Infect Dis
1272,31344062,True,False,True,False,False,Malaria,Time Series,2019,PLoS One
1273,31671446,True,False,True,False,False,Meningococcus,Spatiotemporal,2019,J Infect Dis
1274,30764779,True,False,True,False,False,Influenza illnesses,Time Series,2019,BMC Infect Dis
1275,31169135,True,False,True,False,False,Measles,Time Series,2019,J Postgrad Med
1276,31323025,True,False,True,False,True,Influenza illnesses,Time Series,2019,PLoS One
1277,31067679,True,False,True,False,False,HIV,Agent-based,2019,Int J Environ Res Public Health
1278,31601887,True,False,True,False,False,HFRS,Time Series,2019,Sci Rep
1279,31311945,True,False,False,False,False,Vector,Spatiotemporal,2019,Sci Rep
1280,31319532,True,False,True,False,False,General (theoretical model),Spatiotemporal,2019,Int J Environ Res Public Health
1281,31484519,True,False,True,False,False,Malaria,Spatiotemporal,2019,Malar J
1282,30865618,True,False,True,False,False,West Nile virus,Spatiotemporal,2019,PLoS Comput Biol
1283,31655546,True,False,True,False,False,Zika,Spatiotemporal,2019,BMC Med Res Methodol
1284,31362754,True,False,True,False,False,Canine heartworm,Spatiotemporal,2019,Parasit Vectors
1285,31440067,True,False,True,False,False,TB and mycobacteria,Time Series,2019,Infect Drug Resist
1286,31877134,True,False,True,False,True,Leptospirosis,Spatiotemporal,2019,PLoS Negl Trop Dis
1287,31751346,True,False,True,False,True,Multiple different agents,Time Series,2019,PLoS Comput Biol
1288,31558383,True,False,True,False,False,Unspecified (super-category),Spatiotemporal,2019,Lancet Glob Health
1289,31306464,True,False,True,False,True,HIV,Agent-based,2019,PLoS One
1290,30768613,True,False,True,False,True,Chagas,Spatiotemporal,2019,PLoS Negl Trop Dis
1291,31234938,True,False,True,False,False,Influenza illnesses,Time Series,2019,BMC Res Notes
1292,31228488,False,False,True,False,False,General (theoretical model),Compartmental,2019,J Theor Biol
1293,30845236,True,False,True,False,True,Ebola,Time Series,2019,PLoS One
1294,30817798,True,False,True,False,False,HIV,Compartmental,2019,PLoS One
1295,31835603,True,False,True,False,False,Syphilis,Time Series,2019,Diagnostics (Basel)
1296,31064395,True,False,True,True,False,Leishmaniasis,Spatiotemporal,2019,Parasit Vectors
1297,31798311,True,False,True,False,False,Rift valley fever,Spatiotemporal,2019,Trop Med Health
1298,30795739,True,True,True,False,False,Rotavirus,Time Series,2019,BMC Infect Dis
1299,30832594,True,False,True,False,False,Influenza illnesses,Agent-based,2019,BMC Infect Dis
1300,31129573,True,False,True,True,False,Dengue,Spatiotemporal,2019,BMJ Open
1301,31836742,True,False,True,True,True,Malaria,Spatiotemporal,2019,Sci Rep
1302,31358033,True,False,True,False,False,Malaria,Time Series,2019,Parasit Vectors
1303,30682037,True,False,True,True,True,Dengue,Agent-based,2019,PLoS One
1304,31199806,True,False,True,False,False,Brucellosis,Time Series,2019,PLoS One
1305,31234829,True,False,True,False,True,Multiple different agents,Time Series,2019,BMC Public Health
1306,31361737,True,False,True,False,False,Multiple different agents,Time Series,2019,Med Sci Monit
1307,30868998,True,False,True,False,False,Unspecified (super-category),Time Series,2019,Epidemiol Infect
1308,31246954,True,False,True,False,False,Streptococcus,Time Series,2019,PLoS Med
1309,30822344,True,False,True,False,True,Leishmaniasis,Spatiotemporal,2019,PLoS One
1310,31399064,True,False,True,False,False,General (theoretical model),Time Series,2019,BMC Infect Dis
1311,31381606,True,False,True,False,True,Ebola,Time Series,2019,PLoS Negl Trop Dis
1312,30959783,True,False,True,True,True,Influenza illnesses,Spatiotemporal,2019,Int J Environ Res Public Health
1313,30753368,True,False,True,False,False,Rotavirus,Time Series,2019,Clin Infect Dis
1314,31364559,True,False,True,False,False,HIV,Time Series,2019,Epidemiol Infect
1315,30890385,True,False,True,True,False,HIV,Agent-based,2019,Vaccine
1316,31511311,True,False,True,False,False,Rotavirus,Time Series,2019,J Epidemiol Community Health
1317,31774823,True,False,True,False,False,Dengue,Spatiotemporal,2019,PLoS One
1318,31658203,True,False,True,False,False,HIV,Time Series,2019,J Acquir Immune Defic Syndr
1319,31465448,True,False,True,False,False,HFMD,Agent-based,2019,PLoS Comput Biol
1320,33447371,True,False,True,False,False,Vector,Time Series,2019,F1000Res
1321,30707099,True,False,True,False,False,Influenza illnesses,Time Series,2019,J Med Internet Res
1322,31296198,True,False,True,True,False,HFMD,Spatiotemporal,2019,BMC Public Health
1323,31286935,True,False,True,False,False,PRRS,Time Series,2019,BMC Vet Res
1324,31209084,True,False,True,False,False,HFRS,Time Series,2019,BMJ Open
1325,30601755,True,False,False,False,False,West Nile virus,Time Series,2019,JMIR Public Health Surveill
1326,30891269,True,False,True,True,True,Campylobacter,Compartmental,2019,R Soc Open Sci
1327,31364539,True,False,True,False,False,Multiple different agents,Time Series,2019,Epidemiol Infect
1328,31109024,True,False,True,False,False,Multiple different agents,Spatiotemporal,2019,Int J Environ Res Public Health
1329,31673249,True,False,True,False,False,HIV,Time Series,2019,Cost Eff Resour Alloc
1330,31426380,True,False,True,False,False,Malaria,Spatiotemporal,2019,Int J Environ Res Public Health
1331,31395085,True,False,True,True,True,West Nile virus,Spatiotemporal,2019,Parasit Vectors
1332,31142826,True,False,True,False,False,HFMD,Time Series,2019,Sci Rep
1333,31703557,True,False,True,False,False,EHEC,Time Series,2019,BMC Infect Dis
1334,30986218,True,False,True,True,True,General (theoretical model),Spatiotemporal,2019,PLoS Negl Trop Dis
1335,31249824,True,False,True,False,False,Vector,Time Series,2019,Front Public Health
1336,30703095,True,False,True,False,False,HFRS,Spatiotemporal,2019,PLoS Negl Trop Dis
1337,33821284,True,False,True,True,False,Covid-19,Compartmental,2021 Covid-19,medRxiv
